Date,City,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmh,Pressure_hPa,Weather_Condition
2024-11-16,Chennai,23.3,67.1,49.0,11.5,1007.4,Rainy
2024-11-17,Chennai,27.8,79.5,0.0,10.4,1004.0,Partly Cloudy
2024-11-18,Chennai,24.6,77.2,0.0,9.4,1001.1,Partly Cloudy
2024-11-19,Chennai,22.0,72.4,0.0,9.4,998.4,Clear
2024-11-20,Chennai,24.1,86.2,0.0,13.2,1001.9,Foggy
2024-11-21,Chennai,23.4,83.5,0.0,9.6,1005.1,Cloudy
2024-11-22,Chennai,24.6,77.1,0.0,6.5,1011.4,Clear
2024-11-23,Chennai,22.0,75.7,0.0,8.3,1001.1,Clear
2024-11-24,Chennai,22.0,70.5,0.0,8.8,1014.6,Clear
2024-11-25,Chennai,25.2,78.3,0.0,11.4,1003.7,Clear
2024-11-26,Chennai,26.9,76.7,5.3,17.1,1015.0,Cloudy
2024-11-27,Chennai,22.0,65.0,0.0,10.5,1026.7,Clear
2024-11-28,Chennai,27.0,73.1,0.0,11.8,1007.0,Clear
2024-11-29,Chennai,27.0,97.4,0.0,5.5,985.6,Cloudy
2024-11-30,Chennai,25.2,46.9,14.6,16.0,1000.7,Rainy
2024-12-01,Chennai,23.2,91.1,0.0,8.6,1027.3,Cloudy
2024-12-02,Chennai,25.9,64.3,0.0,2.1,1026.2,Partly Cloudy
2024-12-03,Chennai,23.0,70.8,0.0,2.6,988.2,Partly Cloudy
2024-12-04,Chennai,22.0,70.3,0.0,6.3,1003.1,Clear
2024-12-05,Chennai,24.1,66.4,0.0,6.0,1014.4,Clear
2024-12-06,Chennai,23.4,81.5,0.0,6.1,1001.3,Cloudy
2024-12-07,Chennai,25.9,65.9,0.0,10.3,1012.1,Partly Cloudy
2024-12-08,Chennai,23.2,75.7,0.0,13.2,1007.8,Clear
2024-12-09,Chennai,25.4,62.5,0.0,7.8,1009.4,Partly Cloudy
2024-12-10,Chennai,26.7,61.8,0.0,12.4,1011.8,Clear
2024-12-11,Chennai,28.2,74.3,0.0,10.5,1008.3,Partly Cloudy
2024-12-12,Chennai,31.6,87.5,0.0,6.2,1017.2,Cloudy
2024-12-13,Chennai,22.3,70.9,0.0,13.3,1002.1,Partly Cloudy
2024-12-14,Chennai,25.4,71.4,0.0,12.7,1011.7,Clear
2024-12-15,Chennai,27.1,66.4,18.4,12.6,1009.0,Thunderstorm
2024-12-16,Chennai,32.5,64.4,0.0,9.1,1025.3,Clear
2024-12-17,Chennai,25.4,81.7,0.0,12.9,1018.2,Cloudy
2024-12-18,Chennai,26.3,77.2,0.0,8.1,1005.9,Clear
2024-12-19,Chennai,29.8,81.8,0.0,5.9,1006.3,Cloudy
2024-12-20,Chennai,27.2,76.6,0.0,11.2,1001.7,Clear
2024-12-21,Chennai,30.8,78.7,0.0,9.6,1025.5,Partly Cloudy
2024-12-22,Chennai,25.5,77.7,0.0,7.3,1008.7,Clear
2024-12-23,Chennai,27.0,75.2,0.0,11.8,1036.6,Clear
2024-12-24,Chennai,25.8,79.0,0.0,6.3,1019.5,Partly Cloudy
2024-12-25,Chennai,29.8,73.4,0.0,11.0,1011.2,Partly Cloudy
2024-12-26,Chennai,27.7,84.8,0.0,6.1,1020.1,Cloudy
2024-12-27,Chennai,22.7,75.0,0.0,14.9,999.3,Partly Cloudy
2024-12-28,Chennai,23.1,71.3,21.9,6.5,1011.8,Rainy
2024-12-29,Chennai,25.9,71.5,0.0,12.7,1012.9,Clear
2024-12-30,Chennai,27.5,56.8,0.0,9.1,1001.2,Clear
2024-01-01,Kolkata,19.4,63.6,0.0,3.9,1039.3,Clear
2024-01-02,Kolkata,25.2,70.6,0.0,8.5,1019.7,Clear
2024-01-03,Kolkata,29.9,58.8,0.0,9.1,991.8,Partly Cloudy
2024-01-04,Kolkata,27.0,64.2,0.0,5.7,1012.1,Partly Cloudy
2024-01-05,Kolkata,26.8,64.7,8.2,2.6,1016.5,Cloudy
2024-01-06,Kolkata,26.5,77.0,0.0,2.0,1019.5,Partly Cloudy
2024-01-07,Kolkata,24.4,69.5,0.0,3.5,1005.2,Clear
2024-01-08,Kolkata,23.5,67.3,0.0,7.9,1025.6,Partly Cloudy
2024-01-09,Kolkata,23.2,66.4,0.0,4.8,1000.4,Clear
2024-01-10,Kolkata,31.5,77.9,0.0,8.1,1032.0,Clear
2024-01-11,Kolkata,26.6,87.1,0.0,10.4,1004.9,Cloudy
2024-01-12,Kolkata,26.2,68.6,0.0,5.6,1007.4,Partly Cloudy
2024-01-13,Kolkata,28.5,80.1,0.0,8.3,1004.4,Cloudy
2024-01-14,Kolkata,29.0,69.9,0.0,6.9,1006.0,Clear
2024-01-15,Kolkata,24.8,70.6,2.0,10.0,1019.3,Cloudy
2024-01-16,Kolkata,25.7,72.0,1.2,1.6,1017.3,Cloudy
2024-01-17,Kolkata,26.4,64.5,0.0,6.6,1017.8,Partly Cloudy
2024-01-18,Kolkata,19.5,79.9,1.4,0.0,1006.8,Cloudy
2024-01-19,Kolkata,36.9,65.1,0.0,8.9,1018.0,Clear
2024-01-20,Kolkata,32.2,70.6,0.0,5.0,1020.7,Clear
2024-01-21,Kolkata,30.1,67.3,0.0,4.1,1023.5,Clear
2024-01-22,Kolkata,27.7,75.8,10.4,5.9,1001.5,Rainy
2024-01-23,Kolkata,29.5,70.5,0.0,9.5,1022.8,Clear
2024-01-24,Kolkata,30.1,53.2,0.0,9.4,1032.9,Clear
2024-01-25,Kolkata,31.8,67.5,0.0,5.7,1039.6,Clear
2024-01-26,Kolkata,27.7,61.9,0.0,6.6,1020.7,Clear
2024-01-27,Kolkata,27.6,87.7,0.0,7.6,1023.5,Foggy
2024-01-28,Kolkata,26.7,50.4,0.0,3.3,1009.3,Clear
2024-01-29,Kolkata,28.0,58.0,0.0,7.9,975.0,Clear
2024-01-30,Kolkata,28.8,75.3,0.0,6.8,1014.2,Partly Cloudy
2024-01-31,Kolkata,26.3,70.3,0.0,6.6,1006.5,Clear
2024-02-01,Kolkata,31.5,74.7,0.0,4.8,1016.1,Partly Cloudy
2024-02-02,Kolkata,31.9,73.7,1.6,5.8,1010.7,Cloudy
2024-02-03,Kolkata,36.3,61.5,0.0,9.0,1000.1,Clear
2024-02-04,Kolkata,27.2,63.2,0.0,6.3,1014.8,Partly Cloudy
2024-02-05,Kolkata,33.4,75.1,0.0,11.7,1004.5,Partly Cloudy
2024-02-06,Kolkata,30.4,82.4,0.0,6.4,1029.0,Cloudy
2024-02-07,Kolkata,33.3,70.1,2.2,5.4,1015.5,Cloudy
2024-02-08,Kolkata,32.2,56.0,0.0,8.2,1021.2,Partly Cloudy
2024-02-09,Kolkata,33.3,89.6,19.3,8.7,1013.0,Thunderstorm
2024-02-10,Kolkata,31.5,70.4,0.0,11.0,1003.7,Clear
2024-02-11,Kolkata,35.7,70.5,0.0,4.8,1028.6,Clear
2024-02-12,Kolkata,27.1,68.1,0.0,2.8,1001.3,Clear
2024-02-13,Kolkata,34.9,58.6,0.0,9.9,1026.8,Partly Cloudy
2024-02-14,Kolkata,25.6,75.4,0.0,10.3,1015.8,Partly Cloudy
2024-02-15,Kolkata,31.8,76.8,0.0,9.1,1006.3,Partly Cloudy
2024-02-16,Kolkata,30.2,69.4,2.6,8.1,1019.0,Cloudy
2024-02-17,Kolkata,31.7,84.0,0.0,9.6,1005.7,Cloudy
2024-02-18,Kolkata,31.2,83.1,0.0,7.3,1005.4,Cloudy
2024-02-19,Kolkata,30.1,61.0,0.0,12.8,1028.2,Clear
2024-02-20,Kolkata,33.0,68.6,0.0,5.0,998.2,Partly Cloudy
2024-02-21,Kolkata,33.4,79.4,0.0,7.5,1029.3,Partly Cloudy
2024-02-22,Kolkata,31.5,67.6,0.0,5.0,996.4,Clear
2024-02-23,Kolkata,29.8,60.9,0.0,5.7,1007.1,Clear
2024-02-24,Kolkata,29.6,67.0,3.5,5.7,999.7,Cloudy
2024-02-25,Kolkata,30.6,56.0,0.0,8.1,1000.2,Clear
2024-02-26,Kolkata,23.7,67.9,0.0,4.0,1029.9,Clear
2024-02-27,Kolkata,32.3,68.1,0.0,9.9,1033.6,Partly Cloudy
2024-02-28,Kolkata,34.4,77.8,2.0,10.5,1013.7,Cloudy
2024-02-29,Kolkata,33.3,69.5,0.0,6.0,996.0,Clear
2024-03-01,Kolkata,29.6,70.9,0.0,8.3,1001.0,Clear
2024-03-02,Kolkata,36.9,53.5,0.0,9.0,1031.0,Partly Cloudy
2024-03-03,Kolkata,33.3,51.2,0.0,12.7,995.5,Partly Cloudy
2024-03-04,Kolkata,38.0,74.1,0.0,6.0,1020.5,Partly Cloudy
2024-03-05,Kolkata,31.3,69.9,0.0,9.5,1018.9,Partly Cloudy
2024-03-06,Kolkata,33.9,64.0,0.0,8.8,1010.7,Clear
2024-03-07,Kolkata,36.9,70.1,0.0,21.3,993.9,Clear
2024-03-08,Kolkata,30.1,66.7,0.0,6.4,1008.0,Clear
2024-03-09,Kolkata,37.7,61.9,0.0,8.8,1007.6,Clear
2024-03-10,Kolkata,38.0,66.7,0.0,4.7,1007.2,Partly Cloudy
2024-03-11,Kolkata,30.3,64.9,0.0,8.0,1022.8,Partly Cloudy
2024-03-12,Kolkata,29.6,69.1,0.0,6.6,1021.7,Clear
2024-03-13,Kolkata,35.7,85.7,0.0,6.7,1002.7,Cloudy
2024-03-14,Kolkata,32.5,66.5,0.0,8.6,998.5,Partly Cloudy
2024-03-15,Kolkata,32.3,71.7,0.0,4.7,1023.9,Partly Cloudy
2024-03-16,Kolkata,36.3,67.6,0.0,13.9,1021.9,Clear
2024-03-17,Kolkata,36.0,64.3,0.0,11.8,1020.2,Clear
2024-03-18,Kolkata,30.5,70.9,0.0,4.5,1014.3,Clear
2024-03-19,Kolkata,31.9,84.8,0.0,9.0,1024.5,Cloudy
2024-03-20,Kolkata,30.2,69.2,0.0,7.9,1020.8,Clear
2024-03-21,Kolkata,37.4,76.3,0.0,8.4,1039.8,Clear
2024-03-22,Kolkata,33.9,65.9,0.0,6.4,1010.1,Partly Cloudy
2024-03-23,Kolkata,28.6,62.3,0.0,7.8,1013.2,Clear
2024-03-24,Kolkata,32.1,57.4,0.0,8.2,1013.8,Clear
2024-03-25,Kolkata,37.1,72.5,0.0,10.5,1015.4,Partly Cloudy
2024-03-26,Kolkata,35.3,75.4,4.6,3.5,1010.6,Cloudy
2024-03-27,Kolkata,31.3,78.5,0.0,3.3,1028.2,Clear
2024-03-28,Kolkata,38.0,57.6,0.0,2.7,1024.6,Clear
2024-03-29,Kolkata,29.9,79.6,0.0,8.9,1008.9,Clear
2024-03-30,Kolkata,34.2,83.0,0.0,7.1,1012.7,Cloudy
2024-03-31,Kolkata,37.8,76.8,0.0,7.5,977.0,Partly Cloudy
2024-04-01,Kolkata,32.7,66.9,0.0,7.5,1020.3,Clear
2024-04-02,Kolkata,26.6,77.9,0.0,7.0,1035.0,Clear
2024-04-03,Kolkata,35.2,69.3,0.0,5.6,1025.8,Clear
2024-04-04,Kolkata,30.9,53.7,0.0,5.0,1006.6,Clear
2024-04-05,Kolkata,35.8,71.5,0.0,7.3,998.3,Clear
2024-04-06,Kolkata,32.6,82.4,0.7,2.9,996.7,Cloudy
2024-04-07,Kolkata,34.9,66.2,0.0,8.2,1028.1,Clear
2024-04-08,Kolkata,31.1,61.0,6.9,10.6,1002.6,Cloudy
2024-04-09,Kolkata,24.4,74.6,0.0,6.6,1008.7,Partly Cloudy
2024-04-10,Kolkata,33.8,72.3,0.0,10.6,1013.4,Partly Cloudy
2024-04-11,Kolkata,31.0,62.7,0.0,5.2,1011.0,Partly Cloudy
2024-04-12,Kolkata,34.9,71.4,0.0,2.4,992.1,Clear
2024-04-13,Kolkata,32.9,77.0,0.0,11.4,1013.3,Clear
2024-04-14,Kolkata,37.0,56.6,0.0,6.8,1040.2,Clear
2024-04-15,Kolkata,38.0,82.1,0.0,5.2,1025.1,Cloudy
2024-04-16,Kolkata,31.5,68.1,0.0,10.2,1001.8,Partly Cloudy
2024-04-17,Kolkata,36.4,70.4,0.0,9.5,986.4,Clear
2024-04-18,Kolkata,32.0,66.3,0.0,8.1,1001.9,Clear
2024-04-19,Kolkata,33.2,48.1,2.0,8.4,1006.8,Cloudy
2024-04-20,Kolkata,37.2,94.6,0.0,11.7,992.8,Cloudy
2024-04-21,Kolkata,33.9,78.0,0.0,1.0,1020.0,Partly Cloudy
2024-04-22,Kolkata,35.8,78.2,0.0,6.1,1012.5,Partly Cloudy
2024-04-23,Kolkata,34.6,66.7,0.0,5.5,1011.6,Clear
2024-04-24,Kolkata,34.3,53.1,10.4,3.8,1007.0,Thunderstorm
2024-04-25,Kolkata,34.6,71.0,0.0,3.1,1013.9,Clear
2024-04-26,Kolkata,28.5,71.0,0.0,15.2,1023.4,Clear
2024-04-27,Kolkata,30.1,61.9,0.0,5.0,1009.6,Clear
2024-04-28,Kolkata,38.0,82.4,0.0,6.8,1009.1,Cloudy
2024-04-29,Kolkata,32.0,55.2,0.0,8.2,1014.3,Partly Cloudy
2024-04-30,Kolkata,30.5,67.2,0.0,3.5,1028.7,Partly Cloudy
2024-05-01,Kolkata,31.8,83.2,0.0,5.1,998.7,Cloudy
2024-05-02,Kolkata,38.0,74.9,16.3,6.5,1019.6,Thunderstorm
2024-05-03,Kolkata,26.9,76.5,0.0,10.4,998.8,Partly Cloudy
2024-05-04,Kolkata,32.4,89.4,0.0,7.4,1017.0,Cloudy
2024-05-05,Kolkata,29.2,100.0,4.7,8.5,1009.0,Cloudy
2024-05-06,Kolkata,35.6,94.5,0.0,4.2,1003.5,Cloudy
2024-05-07,Kolkata,28.6,83.4,0.0,4.3,1004.9,Cloudy
2024-05-08,Kolkata,32.1,92.5,9.4,4.2,1004.2,Cloudy
2024-05-09,Kolkata,34.9,94.6,0.0,13.3,1013.4,Cloudy
2024-05-10,Kolkata,31.1,100.0,4.4,12.4,1028.9,Cloudy
2024-05-11,Kolkata,29.0,100.0,0.0,8.5,1014.4,Cloudy
2024-05-12,Kolkata,33.1,70.3,0.0,10.9,1025.3,Partly Cloudy
2024-05-13,Kolkata,31.9,77.8,0.0,3.7,1019.4,Clear
2024-05-14,Kolkata,35.9,94.1,0.0,4.0,1015.6,Cloudy
2024-05-15,Kolkata,30.2,89.1,0.0,8.8,1023.1,Foggy
2024-05-16,Kolkata,32.3,73.6,0.0,6.1,1024.9,Clear
2024-05-17,Kolkata,34.7,84.0,0.0,9.2,996.0,Cloudy
2024-05-18,Kolkata,34.7,87.3,0.0,6.1,1002.3,Cloudy
2024-05-19,Kolkata,34.9,75.9,0.0,3.9,1028.7,Clear
2024-05-20,Kolkata,34.8,93.6,0.0,0.0,1016.4,Foggy
2024-05-21,Kolkata,32.9,82.3,0.0,7.1,1028.7,Cloudy
2024-05-22,Kolkata,22.1,84.9,0.0,11.4,1024.8,Cloudy
2024-05-23,Kolkata,34.7,78.2,0.0,6.7,1020.9,Partly Cloudy
2024-05-24,Kolkata,23.8,86.8,0.0,6.6,992.4,Foggy
2024-05-25,Kolkata,26.5,65.9,0.0,10.0,1025.9,Clear
2024-05-26,Kolkata,28.3,81.0,17.7,11.3,1016.3,Thunderstorm
2024-05-27,Kolkata,23.9,73.4,0.0,6.2,1024.1,Partly Cloudy
2024-05-28,Kolkata,35.0,95.2,0.0,9.1,1021.2,Foggy
2024-05-29,Kolkata,29.4,77.5,0.0,12.7,1010.0,Clear
2024-05-30,Kolkata,31.4,94.8,0.0,10.6,1035.8,Cloudy
2024-05-31,Kolkata,25.4,100.0,5.6,8.5,1004.9,Cloudy
2024-06-01,Kolkata,25.7,68.7,5.9,6.6,1012.0,Cloudy
2024-06-02,Kolkata,23.6,90.5,0.0,6.8,1018.8,Cloudy
2024-06-03,Kolkata,29.3,72.2,0.0,7.2,1024.0,Clear
2024-06-04,Kolkata,26.8,96.2,0.0,7.8,998.1,Cloudy
2024-06-05,Kolkata,24.6,87.4,18.3,4.4,1007.7,Rainy
2024-06-06,Kolkata,32.2,87.7,3.7,8.0,1025.4,Cloudy
2024-06-07,Kolkata,31.7,95.8,0.0,4.2,999.8,Cloudy
2024-06-08,Kolkata,26.3,94.5,0.0,11.8,1025.3,Cloudy
2024-06-09,Kolkata,26.9,86.3,0.0,7.5,997.8,Cloudy
2024-06-10,Kolkata,32.0,77.8,0.0,1.7,1034.1,Clear
2024-06-11,Kolkata,23.3,89.9,0.0,8.3,1003.3,Cloudy
2024-06-12,Kolkata,29.6,97.3,0.0,7.6,1013.3,Cloudy
2024-06-13,Kolkata,25.1,90.3,0.5,11.3,1025.1,Cloudy
2024-06-14,Kolkata,32.4,75.3,0.0,8.3,1026.6,Clear
2024-06-15,Kolkata,24.7,89.7,19.1,8.6,1025.9,Rainy
2024-06-16,Kolkata,26.0,73.6,0.0,8.8,1029.8,Partly Cloudy
2024-06-17,Kolkata,28.8,68.8,0.0,5.5,1014.9,Clear
2024-06-18,Kolkata,33.1,100.0,7.4,4.8,1017.9,Cloudy
2024-06-19,Kolkata,33.1,67.9,0.0,8.2,1015.9,Partly Cloudy
2024-06-20,Kolkata,25.7,90.1,3.9,3.5,1029.7,Cloudy
2024-06-21,Kolkata,29.7,80.5,0.0,6.9,1012.1,Foggy
2024-06-22,Kolkata,25.9,80.5,9.9,5.6,993.9,Cloudy
2024-06-23,Kolkata,26.6,92.9,2.1,4.6,1029.2,Cloudy
2024-06-24,Kolkata,26.0,80.5,0.0,9.7,1023.6,Foggy
2024-06-25,Kolkata,26.9,69.1,0.0,4.2,998.9,Clear
2024-06-26,Kolkata,30.0,80.6,4.9,5.2,1029.6,Cloudy
2024-06-27,Kolkata,26.7,85.6,9.8,4.4,994.3,Cloudy
2024-06-28,Kolkata,24.2,83.1,0.0,5.6,1013.2,Cloudy
2024-06-29,Kolkata,23.6,73.7,0.0,7.7,1005.0,Clear
2024-06-30,Kolkata,28.8,66.4,0.7,7.5,990.7,Cloudy
2024-07-01,Kolkata,23.6,93.0,14.8,9.1,1022.1,Rainy
2024-07-02,Kolkata,24.4,75.0,0.0,11.1,1007.3,Clear
2024-07-03,Kolkata,25.8,83.3,18.8,8.7,1033.8,Rainy
2024-07-04,Kolkata,24.5,86.0,0.0,4.8,1009.0,Foggy
2024-07-05,Kolkata,26.1,94.2,0.0,8.5,996.3,Foggy
2024-07-06,Kolkata,24.8,100.0,3.5,5.8,1008.8,Cloudy
2024-07-07,Kolkata,26.3,100.0,0.0,8.4,1026.1,Cloudy
2024-07-08,Kolkata,21.3,97.3,0.0,5.2,1011.0,Cloudy
2024-07-09,Kolkata,24.9,93.6,0.0,9.0,980.6,Cloudy
2024-07-10,Kolkata,24.6,68.5,0.0,3.9,1003.2,Clear
2024-07-11,Kolkata,26.1,78.6,0.0,10.3,1031.7,Partly Cloudy
2024-07-12,Kolkata,28.1,57.9,0.0,4.5,1028.2,Clear
2024-07-13,Kolkata,23.9,91.0,0.0,9.3,1016.5,Cloudy
2024-07-14,Kolkata,27.6,83.9,7.1,6.2,1014.8,Cloudy
2024-07-15,Kolkata,24.0,76.6,0.0,10.3,1017.0,Clear
2024-07-16,Kolkata,20.0,100.0,0.0,9.5,999.8,Cloudy
2024-07-17,Kolkata,27.7,52.5,0.0,5.6,999.2,Clear
2024-07-18,Kolkata,22.2,86.5,0.0,7.5,997.0,Cloudy
2024-07-19,Kolkata,21.9,82.3,9.5,9.2,1012.7,Cloudy
2024-07-20,Kolkata,25.4,96.0,25.3,6.8,1012.8,Rainy
2024-07-21,Kolkata,24.7,95.5,0.0,9.4,997.7,Cloudy
2024-07-22,Kolkata,24.2,92.5,0.0,10.7,1008.6,Cloudy
2024-07-23,Kolkata,18.1,87.8,0.0,4.4,992.8,Cloudy
2024-07-24,Kolkata,17.9,74.0,0.0,11.4,1008.4,Clear
2024-07-25,Kolkata,19.1,85.3,0.0,2.7,1010.1,Cloudy
2024-07-26,Kolkata,20.2,93.2,0.0,2.4,1012.6,Cloudy
2024-07-27,Kolkata,25.9,97.1,0.0,10.0,1027.7,Cloudy
2024-07-28,Kolkata,25.3,83.8,0.0,10.1,1019.1,Cloudy
2024-07-29,Kolkata,20.1,79.1,13.0,4.0,1040.4,Rainy
2024-07-30,Kolkata,24.7,100.0,0.0,9.2,999.6,Foggy
2024-07-31,Kolkata,22.0,82.0,4.5,2.9,1022.3,Cloudy
2024-08-01,Kolkata,22.3,98.5,0.0,4.3,1001.8,Cloudy
2024-08-02,Kolkata,21.8,95.3,1.2,9.8,1010.1,Cloudy
2024-08-03,Kolkata,25.3,89.6,0.0,2.9,1024.9,Cloudy
2024-08-04,Kolkata,20.6,75.4,0.0,7.9,1013.5,Clear
2024-08-05,Kolkata,24.0,91.0,0.0,5.1,1003.6,Cloudy
2024-08-06,Kolkata,19.5,94.6,12.3,9.2,1023.4,Rainy
2024-08-07,Kolkata,17.7,76.2,0.0,4.8,1019.3,Clear
2024-08-08,Kolkata,14.8,92.6,0.0,7.8,1023.2,Cloudy
2024-08-09,Kolkata,25.8,80.3,20.2,3.5,1012.6,Rainy
2024-08-10,Kolkata,23.9,81.7,8.6,12.3,1012.6,Cloudy
2024-08-11,Kolkata,22.8,78.1,0.0,4.2,1012.2,Clear
2024-08-12,Kolkata,21.5,90.3,25.4,9.4,1020.7,Thunderstorm
2024-08-13,Kolkata,23.4,69.3,12.1,3.7,1005.4,Rainy
2024-08-14,Kolkata,22.6,65.0,0.0,7.3,1024.9,Partly Cloudy
2024-08-15,Kolkata,17.9,97.7,1.5,3.4,1004.4,Cloudy
2024-08-16,Kolkata,17.2,96.7,0.0,9.6,1011.4,Cloudy
2024-08-17,Kolkata,20.7,95.4,0.0,4.8,1014.2,Cloudy
2024-08-18,Kolkata,20.3,83.3,0.0,9.1,1037.1,Cloudy
2024-08-19,Kolkata,14.1,78.7,0.0,6.8,1027.2,Partly Cloudy
2024-08-20,Kolkata,19.9,100.0,0.0,6.9,989.6,Cloudy
2024-08-21,Kolkata,19.2,73.6,0.0,9.7,1025.3,Clear
2024-08-22,Kolkata,17.1,75.4,0.0,9.9,1013.6,Partly Cloudy
2024-08-23,Kolkata,24.1,95.1,0.0,3.9,1020.7,Cloudy
2024-08-24,Kolkata,19.1,85.8,0.0,8.6,1002.7,Cloudy
2024-08-25,Kolkata,20.3,86.8,0.0,7.7,1022.0,Cloudy
2024-08-26,Kolkata,13.1,74.5,0.0,1.6,1006.2,Clear
2024-08-27,Kolkata,21.1,100.0,0.0,13.8,1005.1,Foggy
2024-08-28,Kolkata,18.8,88.3,0.0,1.9,1009.7,Cloudy
2024-08-29,Kolkata,14.3,78.5,0.0,8.3,997.4,Clear
2024-08-30,Kolkata,16.9,80.0,5.1,2.9,1012.3,Cloudy
2024-08-31,Kolkata,19.6,85.1,9.8,2.3,1011.4,Cloudy
2024-09-01,Kolkata,21.0,98.3,28.1,10.1,1016.5,Rainy
2024-09-02,Kolkata,16.4,75.6,0.0,7.4,1002.8,Partly Cloudy
2024-09-03,Kolkata,21.7,94.6,0.0,4.1,1007.8,Cloudy
2024-09-04,Kolkata,20.6,92.5,0.0,0.8,1008.9,Foggy
2024-09-05,Kolkata,18.7,72.1,7.8,10.9,1013.2,Cloudy
2024-09-06,Kolkata,18.5,82.0,0.0,5.2,988.7,Cloudy
2024-09-07,Kolkata,18.9,79.6,0.0,6.6,1017.4,Partly Cloudy
2024-09-08,Kolkata,17.3,90.8,0.0,9.5,1014.7,Foggy
2024-09-09,Kolkata,23.5,98.5,1.3,8.3,1009.4,Cloudy
2024-09-10,Kolkata,18.6,70.2,19.3,7.5,1026.8,Thunderstorm
2024-09-11,Kolkata,19.6,97.1,2.3,8.8,1010.6,Cloudy
2024-09-12,Kolkata,15.2,92.3,0.0,9.1,1009.9,Cloudy
2024-09-13,Kolkata,14.0,94.4,1.2,11.2,1036.7,Cloudy
2024-09-14,Kolkata,18.0,100.0,24.5,5.6,993.9,Rainy
2024-09-15,Kolkata,24.2,100.0,0.0,11.1,1023.0,Cloudy
2024-09-16,Kolkata,21.7,82.0,0.0,8.4,990.7,Cloudy
2024-09-17,Kolkata,19.1,85.4,0.0,7.4,1018.0,Cloudy
2024-09-18,Kolkata,18.6,81.6,0.0,10.1,1010.9,Cloudy
2024-09-19,Kolkata,17.0,81.6,12.1,4.5,1030.3,Rainy
2024-09-20,Kolkata,21.5,64.3,1.1,5.5,1000.9,Cloudy
2024-09-21,Kolkata,12.0,78.6,0.0,7.7,1007.3,Partly Cloudy
2024-09-22,Kolkata,21.1,76.7,0.4,9.0,1009.1,Cloudy
2024-09-23,Kolkata,16.8,88.7,12.6,8.7,1008.9,Thunderstorm
2024-09-24,Kolkata,12.0,89.4,0.0,0.3,1039.0,Foggy
2024-09-25,Kolkata,18.2,98.5,0.0,4.5,1011.5,Foggy
2024-09-26,Kolkata,22.2,79.4,14.1,12.3,1022.3,Rainy
2024-09-27,Kolkata,21.2,89.9,0.0,7.8,1023.3,Foggy
2024-09-28,Kolkata,15.9,81.8,0.0,6.9,1004.1,Foggy
2024-09-29,Kolkata,20.9,85.4,3.2,1.8,1026.8,Cloudy
2024-09-30,Kolkata,21.2,64.3,4.6,11.6,1016.3,Cloudy
2024-10-01,Kolkata,14.5,59.7,0.0,2.5,1012.4,Clear
2024-10-02,Kolkata,14.6,84.1,0.0,3.9,1012.3,Cloudy
2024-10-03,Kolkata,17.0,71.3,0.0,9.4,1037.0,Clear
2024-10-04,Kolkata,15.7,65.4,0.0,10.7,1024.1,Clear
2024-10-05,Kolkata,15.6,79.1,0.0,10.5,992.1,Clear
2024-10-06,Kolkata,15.2,67.0,0.0,10.1,1015.6,Clear
2024-10-07,Kolkata,15.4,81.9,0.0,0.1,1014.9,Foggy
2024-10-08,Kolkata,15.4,84.1,24.1,8.4,1020.9,Rainy
2024-10-09,Kolkata,20.5,64.0,0.0,4.2,1015.1,Clear
2024-10-10,Kolkata,19.3,58.0,0.0,4.0,1014.1,Partly Cloudy
2024-10-11,Kolkata,19.5,67.3,0.0,9.6,1007.3,Clear
2024-10-12,Kolkata,16.9,58.5,0.0,8.6,1000.8,Partly Cloudy
2024-10-13,Kolkata,17.9,88.2,0.0,9.9,998.3,Cloudy
2024-10-14,Kolkata,14.8,61.8,13.4,8.9,1048.2,Rainy
2024-10-15,Kolkata,15.8,67.4,0.0,9.5,1029.9,Clear
2024-10-16,Kolkata,20.1,70.0,0.0,2.4,1023.5,Clear
2024-10-17,Kolkata,20.3,84.5,0.0,11.3,1019.8,Cloudy
2024-10-18,Kolkata,16.0,76.7,0.0,5.8,1023.5,Partly Cloudy
2024-10-19,Kolkata,23.1,65.5,0.0,7.5,1011.7,Clear
2024-10-20,Kolkata,21.3,64.3,0.0,4.3,1005.2,Clear
2024-10-21,Kolkata,17.1,73.9,0.0,4.6,1020.1,Partly Cloudy
2024-10-22,Kolkata,16.7,63.5,0.0,6.8,1029.8,Partly Cloudy
2024-10-23,Kolkata,17.2,72.0,0.0,4.6,1004.1,Partly Cloudy
2024-10-24,Kolkata,18.2,56.6,0.0,7.0,1014.1,Partly Cloudy
2024-10-25,Kolkata,23.4,51.7,0.0,2.9,993.7,Clear
2024-10-26,Kolkata,17.8,90.7,0.0,5.4,981.4,Cloudy
2024-10-27,Kolkata,17.6,57.2,0.0,6.0,979.8,Clear
2024-10-28,Kolkata,18.9,66.3,0.0,6.2,1014.5,Clear
2024-10-29,Kolkata,18.0,69.0,3.1,6.9,1028.3,Cloudy
2024-10-30,Kolkata,16.9,64.2,0.0,3.7,1008.3,Clear
2024-10-31,Kolkata,19.6,74.6,0.0,8.8,1007.7,Clear
2024-11-01,Kolkata,18.4,79.0,2.0,1.8,1000.6,Cloudy
2024-11-02,Kolkata,14.3,62.1,0.0,10.7,1008.3,Clear
